id	artist	level	popularity	followers	genre1	genre2	genre3	genre4	genre5
2z4eiJkDaXYCR9kv2UuSgz	The West Coast Pop Art Experimental Band	3	39	7219	canterbury scene	classic garage rock	experimental	experimental rock	folk rock
7xYxgSJaIf7yOFLmknYX38	The 13th Floor Elevators	3	42	24333	classic garage rock	experimental	experimental rock	freakbeat	neopsychedelic
5mcarhiatlvfCghqcn73rC	The Seeds	3	43	12804	british blues	classic garage rock	classic rock	experimental rock	freakbeat
0a63dfrxBQKqh160P8iUNL	Country Joe & The Fish	3	35	10091	bluesrock	classic garage rock	classic rock	country rock	experimental rock
0NHSh9S0VQiFfsEFbvhRXN	Moby Grape	3	30	5272	bluesrock	british blues	classic garage rock	classic rock	country rock
1kkpNi8Ii5MhBMxmUhN5g9	The Electric Prunes	3	36	7768	british blues	bubblegum pop	canterbury scene	classic garage rock	classic rock
3cdvlbCYf4WoBdy89RWkNS	Iron Butterfly	3	45	33745	album rock	bluesrock	british blues	classic rock	folk rock
4J69yWrKwWJgjv3DKTZcGo	Big Brother & The Holding Company	3	54	20917	blues	bluesrock	classic rock	electric blues	folk rock
2PL6uHCPVIWjmr6lK2U9pG	Doug Sahm	3	30	2765	alternative country	country rock	outlaw country	pub rock	roots rock
0fyqyjD7pbaVzbu94ylWQR	Poco	3	42	13748	album rock	bluesrock	british blues	classic rock	country rock
4WlSvDKaq1PA2Nr7cCIPxX	Stephen Stills	3	48	19325	bluesrock	british blues	british folk	classic rock	country blues
3ZWab2LEVkNKiBPIClTwof	Townes Van Zandt	3	54	56835	acoustic blues	alternative country	country rock	delta blues	folk
2D3v3HJ9k3UzehaewnT3QA	New Riders of the Purple Sage	3	35	8249	bluesrock	classic rock	country rock	folk	folk rock
27q3FvkUk607B71x6G4rXz	Gram Parsons' International Submarine Band	3	11	704	country rock	outlaw country	roots rock
6i8kpDUSsrOOhPHfNYhMeF	The International Submarine Band	3	17	876	country rock	outlaw country	roots rock
1KA3WXYMPLxomNuoE22LYd	Gram Parsons	3	44	20206	alternative country	country rock	folk	folk rock	mellow gold
7nkLRaWHImCvWGHdNGnhVE	Ten Years After	3	49	45781	album rock	blues	bluesrock	british blues	chicago blues
1CD77o9fbdyQFrHnUPUEsF	Traffic	3	54	39558	album rock	art rock	bluesrock	british blues	classic funk rock
5GUVj2b1lJ4DolQyHlzyaO	Blind Faith	3	43	26224	album rock	blues	bluesrock	british blues	classic rock
3xmUdkZUQbtMM62XP4nnb6	Fred Neil	3	36	3672	british folk	country rock	folk	folk rock	psychedelic rock
70FybmH2MMz9fHewhnLvjs	Chris Hillman	3	25	758	country rock	outlaw country	roots rock	traditional folk
59zdhVoWxSoHMc74n098Re	David Crosby	3	50	14310	art rock	bluesrock	british blues	british folk	classic rock
4O8NcI06slOnzcloI95qfe	John Phillips	3	22	865	country rock	folk rock	roots rock
3ExrAwcOqgGjt9kFRwdM76	Roger McGuinn	3	42	3071	british blues	british folk	country rock	folk	folk rock
3QcM2tU8CDY3LyzvwCj1CI	Dillard & Clark	3	21	920	country rock	roots rock
2E6Roj0oQnJIm2BeXwDica	Graham Nash	3	49	16134	bluesrock	british blues	british folk	classic rock	country rock
5I6MzhNEMk27cZsCqGAIYo	The Youngbloods	3	39	5349	bluesrock	british blues	bubblegum pop	classic garage rock	classic rock
1P9syEkl41IFowWIJN7ZBY	Pete Seeger	3	46	27494	children's christmas	folk	folk christmas	folk rock	oldtime
0B6QEFtRnneEzb4iqjI0Nw	Arlo Guthrie	3	47	21102	classic rock	country rock	folk	folk rock	mellow gold
0nd3tsqHVtnAWBCQgwtbIz	The Brothers Four	3	36	3369	adult standards	brill building pop	christmas	easy listening	folk christmas
5NXaUj5eqN5RP6zPUIk926	Peter Yarrow	3	19	419	traditional folk
2QkNXWhQoTVUMyS9OIDP0H	Ian & Sylvia	3	33	1661	folk	folk rock	traditional folk
55kipiKplrHBCZN6L1gtrv	Tom Paxton	3	37	5324	british folk	folk	folk christmas	folk rock	traditional folk
23rleGXVOVVgTk3xgtmfE4	Gordon Lightfoot	3	55	50150	album rock	brill building pop	bubblegum pop	canadian country	canadian pop
5yzE49FicYiSxN61oaxkNn	Judy Collins	3	47	13840	brill building pop	british folk	folk	folk christmas	folk rock
