3WrFJ7ztbogyGnTHbHJFl2	The Beatles	0	85	2419607
4x1nvY2FN8jxqAFA0DA02H	John Lennon	1	68	405727
7FIoB5PHdrMZVC3q2HE5MS	George Harrison	1	64	161197
6DbJi8AcN5ANdtvJcwBSw8	Ringo Starr	2	47	54401
