id	artist	level	popularity	followers	genre1	genre2	genre3	genre4	genre5
4kmq4NmMAD2EB24v6Il3qr	Sunset Rubdown	6	36	9639	chamber pop	freak folk	indie folk	indie pop	indie rock
5KIrQe9pb7tn8y775PsoAP	The Apples In Stereo	6	38	13234	alternative pop	alternative rock	athens indie	denver indie	e6fi
3jJxGc6wl7xvZHSg8tg61V	Enon	6	30	3035	alternative rock	dancepunk	e6fi	experimental rock	indie rock
4a2nAPF15Gv8V65Ba3IJSB	The Olivia Tremor Control	6	38	12293	alternative rock	athens indie	dream pop	e6fi	experimental rock
7L5HH5QtkDe7u2hJ1FUKFo	The Unicorns	6	40	19169	antifolk	dancepunk	e6fi	experimental rock	freak folk
3K4vimkwmCyjD4g1hEMPjZ	Tera Melos	6	36	12443	math pop	math rock	noise rock	post rock	posthardcore
1n861RIk6CTAWncgHR9UHg	Hella	6	36	11852	dancepunk	experimental rock	math rock	mathcore	nintendocore
30h1cDhDvSG9RZlfBHmt9C	Don Caballero	6	37	13079	dancepunk	experimental rock	math pop	math rock	noise rock
3WggbHDpj4rPKbL97zG5MQ	Tortoise	6	46	34342	alternative rock	ambient	art rock	chamber pop	chicago indie
6Q0gMZJNIebNFFaJeonc11	Holy Fuck	6	40	20772	alternative dance	chamber psych	dancepunk	electronic	indietronica
3AwMKTSUPiXf1ksyOziWAG	Parenthetical Girls	6	23	3306	folk christmas	freak folk	indie christmas
4Sw0SFu1fFdYXdAEVdrqnO	Mount Eerie	6	38	15680	antifolk	dream pop	e6fi	experimental rock	freak folk
7Ht57YadlBXcFJDK3plmhO	The Microphones	6	44	15383	alternative rock	antifolk	chamber pop	dancepunk	dream pop
6tCENAD2FBfIMyygJMeOJV	Fuck Buttons	6	37	28403	alternative dance	chillwave	dancepunk	electronic	experimental rock
5DZBnxCYzs32O2bbqK8KNg	Les Savy Fav	6	34	10823	alternative rock	brooklyn indie	dancepunk	experimental rock	indie rock
7icDkrFloDss50hoqQ3Kkj	Clinic	6	38	14087	alternative rock	dancepunk	dream pop	experimental rock	freak folk
72acCeElLYGL9nBHcZzX1h	No Age	6	35	15561	alternative rock	dancepunk	dream pop	experimental rock	freak folk
3GjsFPyuCazKeKgVzMg6Om	Zach Hill	6	28	5260	experimental rock	noise rock
1aDpQ3bo57IlYWmsG5sdlp	MeltBanana	6	33	11791	dancepunk	experimental	experimental rock	japanese psychedelic	japanoise
7dmdtCITWIlCFQkZ9kDVNO	Arab On Radar	6	16	1858	experimental rock	math rock	no wave	noise punk	noise rock
4C9qhOkWrX1N9vYvzrD5fe	Black Pus	6	18	1538	japanoise	noise punk	noise rock
77SQlBEZyyJ7neYnlp0cDl	Benot Pioulard	6	40	5544	ambient	chillwave	compositional ambient	drone	electronica
4LZU1nFzdv7Fub6MtIEStf	Eric Copeland	6	24	1695	experimental psych	fluxwork	mandible	noise rock	outsider house
3AHFDfqhSqPBecjQDIOIJA	U.S. Girls	6	38	9929	chamber psych	chillwave	escape room	freak folk	garage psych
0P2kNPhSbMEjCUSCR7qGRn	Grumbling Fur	6	28	1462	chamber psych	experimental psych	garage psych
3iexGtoBAyCUbxOKeru5py	William Tyler	6	41	7345	alternative country	chamber pop	chamber psych	drone folk	freak folk
7uLXW75DlTRahz2WKJZGeO	Steve Gunn	6	41	9503	alternative country	chamber pop	chamber psych	drone folk	experimental psych
57QhXfAsLsIRtgC1VfHu1F	Nils Bech	6	37	1193	norwegian indie	norwegian pop
6mQr0meyapGyF5oY8ljNXh	Hanne Kolst	6	29	2968	norwegian indie	norwegian pop
7xcuzgehBTI4gNLwItyw9i	Susanna and the Magical Orchestra	6	28	2174	melancholia
2HoWH2v3xB11oIAoQIWBBi	Mister Heavenly	6	31	3073
7EFRvnUHNLWOYVPg8AuI7o	The Octopus Project	6	38	12161	chillwave	indietronica	neopsychedelic	nintendocore	noise pop
7HizNYe1mSfmvbXlx3la3m	Autolux	6	41	15991	alternative rock	chamber psych	dancepunk	dream pop	experimental rock
0asVlqTLu3TimnYVyY5Jxi	tUnEyArDs	6	51	101518	antifolk	chamber pop	chillwave	dancepunk	escape room
0d2BmAcZ7p8vrtBPY48WMW	Department Of Eagles	6	44	18195	chamber pop	folk christmas	freak folk	indie folk	indie pop
1R84VlXnFFULOsWWV8IrCQ	Panda Bear	6	55	72757	alternative dance	alternative rock	chamber pop	chillwave	dancepunk
2Jv5eshHtLycR6R8KQCdc4	Grizzly Bear	6	61	334279	alternative dance	alternative rock	brooklyn indie	chamber pop	chillwave
4kwxTgCKMipBKhSnEstNKj	Animal Collective	6	58	186353	alternative dance	alternative rock	antifolk	chamber pop	chillwave
022mO8Zbj0IPDhn3bD3Ukm	Handsome Furs	6	36	10285	indie pop	indie rock	indietronica
3PjtmMdeYx3Dg49ZRLS27J	Tapes 'n Tapes	6	36	12658	dancepunk	freak folk	indie folk	indie pop	indie rock
0XSqX2PB3C5dTMv7SZaxSm	Wolf Parade	6	47	37256	alternative dance	alternative rock	canadian indie	chamber pop	dancepunk
1mokjdCi7WgljE0iTp8SSR	Ramona Falls	6	35	7990	chamber pop	indie pop	indie rock	portland indie	shimmer pop
3EmuEZD6wal7CmNiHQtyw8	Ponytail	6	15	1705	freak folk	noise pop	noise rock
3GM5cpCBadq2PMHjFoEvhK	Loscil	7	44	12964	ambient	compositional ambient	dark jazz	drone	dub techno
1zrqDVuh55auIRthalFdXp	alva noto	7	45	15278	abstract idm	ambient	compositional ambient	dark jazz	drone
1Yti3CsDazWVjNMXBHx1Af	Oval	7	31	4537	ambient	drill and bass	drone	dub techno	experimental
0V1EXFlRy3LeOKB07YJucI	Lawrence English	7	32	2898	ambient	compositional ambient	dark jazz	drone	fourth world
36pCa1JHc6hlGbfEmLzJQc	Stars Of The Lid	7	53	20283	ambient	compositional ambient	dream pop	drone	electronic
6qEM4txXHvfMbOUOK9L7pl	Ben Frost	7	34	13821	ambient	compositional ambient	dark jazz	drone	fourth world
6nDeZk1AU320DQaj8pD80O	Celer	7	26	1291	ambient	compositional ambient	dark ambient	drone	dub techno
5CFSYjc0PAiQvndFjafabk	Dean Blunt	7	39	10796	escape room	fluxwork	indie r&b	outsider house	vaporwave
3SMaI6j8ObewCWPQFwfvui	Hype Williams	7	30	6475	bass music	escape room	fluxwork	hauntology	indie r&b
3MqYHtX48uiYNf0gPaNBW2	Noveller	7	32	2912	abstractro	ambient	drone	warm drone
3c5PAcbkeFrbWUp42FaBkW	Belong	7	28	4580	ambient	drone	grave wave	nu gaze	shoegaze
